"id";"serial_num";"name";"zip_code";"city";"street";"adress";"size";"category";"grade";"age_class";"grade_1";"grade_2";"grade_3";"x_coord";"y_coord";"city_code"
164;"12112";"Gemeentelijke Basisschool - De Regenboog";1982;"ELEWIJT";"Molenveld";NA;139;"pre";-1;-1;0;0;0;156981.975263158;185500.140789474;23096
165;"13111";"Vrije Basisschool";3200;"AARSCHOT";"Kard. Mercierstraat";NA;89;"pre";-1;-1;0;0;0;184082.99775;186680.6595;24001
166;"105957";"Vrije Basisschool Sint-Trudo";3800;"SINT-TRUIDEN";"Diesterstraat";NA;63;"pre";-1;-1;0;0;0;208748.476944444;167087.792222222;71053
167;"232";"Basisschool van het Gemeenschapsonderwijs - De Groene Parel";1600;"SINT-PIETERS-LEEUW";"Albert Van Cotthemstraat";NA;89;"pre";-1;-1;0;0;0;141906.621304348;164479.863913043;23077
168;"505";"Basisschool van het Gemeenschapsonderwijs - t Park";2390;"OOSTMALLE";"Herentalsebaan";NA;69;"pre";-1;-1;0;0;0;173843.5848;220675.7352;11057
169;"1461";"Basisschool van het Gemeenschapsonderwijs";3582;"KOERSEL";"Hospitaalstraat";NA;60;"pre";-1;-1;0;0;0;209919.34484375;194737.54640625;71004
170;"4788";"Vrije Basisschool";1600;"SINT-PIETERS-LEEUW";"Gustave Gibonstraat";NA;131;"pre";-1;-1;0;0;0;141906.621304348;164479.863913043;23077
171;"127175";"Vrije Basisschool - Freinetschool De Vier Tuinen";9700;"OUDENAARDE";"Nederenamestraat";NA;38;"pre";-1;-1;0;0;0;96828.2442105263;171445.720175439;45035
172;"44677";"Vrije Basisschool";8700;"TIELT";"Stationstraat";NA;56;"pre";-1;-1;0;0;0;78466.1403448276;188339.975862069;37015
173;"12518";"Gemeentelijke Basisschool";3040;"HULDENBERG";"Elzasstraat";NA;129;"pre";-1;-1;0;0;0;167256.798181818;163970.921363636;24045
174;"398";"Basisschool van het Gemeenschapsonderwijs";1560;"HOEILAART";"Willem Matstraat";NA;222;"pre";-1;-1;0;0;0;157077.442;161709.876;23033
175;"2436";"Basisschool van het Gemeenschapsonderwijs - Bellevue";8870;"IZEGEM";"Bellevuestraat";NA;107;"pre";-1;-1;0;0;0;68182.1364705882;179193.702647059;36008
176;"8573";"Vrije Basisschool - Sint-Jozefcollege";2300;"TURNHOUT";"Koningin Astridlaan";NA;163;"pre";-1;-1;0;0;0;189799.266666667;223877.525151515;13040
177;"19943";"Gemeentelijke Basisschool";8800;"ROESELARE";"Brugsesteenweg";NA;210;"pre";-1;-1;0;0;0;30987.3375;186461.2235;38002
178;"42";"Basisschool van het Gemeenschapsonderwijs - Koninklijk Atheneum Etterbeek";1040;"ETTERBEEK";"Edmond Mesenslaan";NA;198;"pre";-1;-1;0;0;0;149789.183364486;172286.279439252;21004
179;"3913";"Vrije Basisschool";1060;"SINT-GILLIS";"Montenegrostraat";NA;83;"pre";-1;-1;0;0;0;149789.183364486;172286.279439252;21004
180;"5777";"Vrije Basisschool De Leertrommel";1745;"OPWIJK";"Schoolstraat";NA;113;"pre";-1;-1;0;0;0;136633.255;183603.424090909;23060
181;"6072";"Vrije Basisschool";2018;"ANTWERPEN";"Lange Van Ruusbroecstraat";NA;74;"pre";-1;-1;0;0;0;152946.885756579;212574.057894737;11002
182;"10025";"Basisschool van het Gemeenschapsonderwijs - De Zonnebergen";2800;"WALEM";"Pastorijstraat";NA;127;"pre";-1;-1;0;0;0;157200.4477;190810.4149;12025
183;"13797";"Vrije Basisschool - De knipoog";3454;"RUMMEN";"Ketelstraat";NA;80;"pre";-1;-1;0;0;0;203151.450666667;176008.206;24028
184;"16717";"Vrije Basisschool - Hulst";3980;"TESSENDERLO";"Hofstraat";NA;177;"pre";-1;-1;0;0;0;200165.2976;194541.8232;71057
185;"18391";"Gemeentelijke Basisschool";8434;"WESTENDE";"Henri Jasparlaan";NA;55;"pre";-1;-1;0;0;0;41461.3640425532;207190.014042553;35011
186;"23218";"Gemeentelijke Kleuterschool";9400;"NINOVE";"Parklaan";NA;51;"pre";-1;-1;0;0;0;124595.141590909;168779.511477273;41048
187;"24869";"Gemeentelijke Basisschool - De Brug";9030;"MARIAKERKE";"Trekweg";NA;170;"pre";-1;-1;0;0;0;104006.249509804;194241.032941176;44021
188;"19133";"Vrije Basisschool";8560;"WEVELGEM";"NormandiÇstraat";NA;102;"pre";-1;-1;0;0;0;66335.1771428571;169125.424285714;34041
189;"18325";"Vrije Basisschool - H.Hart";8420;"WENDUINE";"Kerkstraat";NA;40;"pre";-1;-1;0;0;0;57959.4976190476;219209.802380952;35029
190;"8052";"Vrije Basisschool";2140;"BORGERHOUT";"Turnhoutsebaan";NA;213;"pre";-1;-1;0;0;0;152946.885756579;212574.057894737;11002
191;"315";"Basisschool van het Gemeenschapsonderwijs - De Letterboom";1800;"VILVOORDE";"Willem Elsschotstraat";NA;34;"pre";-1;-1;0;0;0;153919.505833333;179522.976388889;23088
192;"836";"Basisschool van het Gemeenschapsonderwijs - t Kofschip GO!";2650;"EDEGEM";"Baron de Celleslaan";NA;138;"pre";-1;-1;0;0;0;154686.97125;205430.3175;11013
193;"7005";"Vrije Basisschool";2180;"EKEREN";"Frans Standaertlei";NA;68;"pre";-1;-1;0;0;0;152946.885756579;212574.057894737;11002
194;"117937";"Vrije Basisschool - Sint-Lievens-Houtem en Bavegem";9520;"BAVEGEM";"Kerkkouterstraat";NA;80;"pre";-1;-1;0;0;0;115525.773636364;180209.64030303;41063
195;"126417";"Vrije Basisschool";3560;"LUMMEN";"Schoolstraat";NA;79;"pre";-1;-1;0;0;0;207547.147352941;187816.766764706;71037
196;"13334";"Vrije Basisschool";3290;"DIEST";"Demerstraat";NA;112;"pre";-1;-1;0;0;0;198544.600238095;187426.975238095;24020
197;"7229";"Gemeentelijke Basisschool - Kriebel";2100;"DEURNE";"Confortalei";NA;165;"pre";-1;-1;0;0;0;152946.885756579;212574.057894737;11002
198;"45328";"Gemeentelijke Basisschool - De Katersberg";2440;"GEEL";"Katersberg";NA;85;"pre";-1;-1;0;0;0;192984.920185185;204993.92962963;13008
199;"3863";"Vrije Basisschool";1030;"SCHAARBEEK";"Rubensstraat";NA;118;"pre";-1;-1;0;0;0;149789.183364486;172286.279439252;21004
200;"20719";"Vrije Basisschool De Waaier";8978;"WATOU";"Moenaardestraat";NA;38;"pre";-1;-1;0;0;0;32428.2594736842;173385.232368421;33021
201;"128868";"Basisschool van het Gemeenschapsonderwijs - Het Avontuur";2600;"BERCHEM";"Filip Williotstraat";NA;52;"pre";-1;-1;0;0;0;152946.885756579;212574.057894737;11002
202;"128231";"Basisschool van het Gemeenschapsonderwijs - De Tinteltuin";3440;"ZOUTLEEUW";"Budingenweg";NA;49;"pre";-1;-1;0;0;0;201510.312;170093.396666667;24130
203;"115733 ++ 11081";"Vrije Basisschool - Don Bosco B ++ Vrije Basisschool - Don Bosco A";9100;"SINT-NIKLAAS";"Tulpenstraat";NA;210;"pre";-1;-1;0;0;0;133585.219473684;206150.585263158;46021
204;"12138";"Vrije Basisschool - Kringeling";3191;"HEVER";"Ravesteinstraat";NA;91;"pre";-1;-1;0;0;0;163065.765;185782.165;24014
205;"15271";"Gemeentelijke Basisschool As";3665;"AS";"Schoolstraat";NA;136;"pre";-1;-1;0;0;0;235612.768125;189456.996875;71002
206;"15412";"Vrije Basisschool - Don Bosco";3960;"BREE";"Schoolstraat";NA;82;"pre";-1;-1;0;0;0;237274.534;203846.729666667;72004
207;"16543";"Vrije Basisschool - Domino";3560;"LUMMEN";"Genenbosstraat";NA;64;"pre";-1;-1;0;0;0;207547.147352941;187816.766764706;71037
208;"16642";"Vrije Basisschool";3945;"HAM";"Poststraat";NA;102;"pre";-1;-1;0;0;0;205539.212857143;199289.889047619;71069
209;"127043";"Gemeentelijke Basisschool Moorsel - De Fonkel";3080;"TERVUREN";"Moorselstraat";NA;131;"pre";-1;-1;0;0;0;161818.473888889;168536.100555556;24104
210;"1768";"Basisschool van het Gemeenschapsonderwijs";3800;"SINT-TRUIDEN";"Tichelrijlaan";NA;104;"pre";-1;-1;0;0;0;208748.476944444;167087.792222222;71053
211;"21601";"Vrije Basisschool - 3 beuken";9190;"STEKENE";"Pastoor van Lierdestraat";NA;82;"pre";-1;-1;0;0;0;126716.343529412;211135.309117647;46024
212;"2113";"Basisschool van het Gemeenschapsonderwijs";8470;"GISTEL";"Putbekestraat";NA;102;"pre";-1;-1;0;0;0;51230.4488461538;205722.603461538;35005
213;"8326";"Vrije Basisschool";2243;"PULLE";"Kloosterstraat";NA;90;"pre";-1;-1;0;0;0;171168.0840625;210694.485625;11054
214;"21006";"Vrije Basisschool";9000;"GENT";"Ebergiste De Deynestraat";NA;66;"pre";-1;-1;0;0;0;104006.249509804;194241.032941176;44021
215;"19752";"Vrije Basisschool";8880;"SINT-ELOOIS-WINKEL";"Kloosterstraat";NA;173;"pre";-1;-1;0;0;0;64644.615625;173827.539375;36010
216;"22541";"Vrije Basisschool";9860;"SCHELDEWINDEKE";"Pelgrim";NA;72;"pre";-1;-1;0;0;0;109734.338965517;181491.467241379;44052
217;"22781";"Vrije Basisschool - Sint Jozefscollege";9300;"AALST";"Geraardsbergsestraat";NA;179;"pre";-1;-1;0;0;0;128174.046343284;181620.291791045;41002
218;"23961";"Vrije Basisschool";9620;"LEEUWERGEM";"Gentse Steenweg";NA;44;"pre";-1;-1;0;0;0;110820.225737705;173377.799344262;41081
219;"25148";"Gemeentelijke Basisschool";9980;"SINT-LAUREINS";"Leemweg";NA;52;"pre";-1;-1;0;0;0;94194.4046666667;217020.976;43014
220;"24612";"Vrije Basisschool";9051;"SINT-DENIJS-WESTREM";"Oudeheerweg";NA;76;"pre";-1;-1;0;0;0;104006.249509804;194241.032941176;44021
221;"25122";"Vrije Basisschool";9971;"LEMBEKE";"Heihoekse Kerkwegel";NA;122;"pre";-1;-1;0;0;0;98150.74375;211108.54;43007
222;"1032";"Basisschool van het Gemeenschapsonderwijs - De Bron";9170;"SINT-GILLIS-WAAS";"Buitenstraat";NA;77;"pre";-1;-1;0;0;0;132185.20075;213385.859;46020
223;"1561";"Basisschool van het Gemeenschapsonderwijs - Stippe Stap";3600;"GENK";"Halmstraat";NA;72;"pre";-1;-1;0;0;0;229412.180566038;185199.582830189;71016
224;"2154";"Basisschool van het Gemeenschapsonderwijs";8310;"SINT-KRUIS";"Brieversweg";NA;36;"pre";-1;-1;0;0;0;69817.3656589147;213393.638217054;31005
225;"5661";"Gemeentelijke Basisschool - De Leertuin";1860;"MEISE";"Brusselsesteenweg";NA;99;"pre";-1;-1;0;0;0;146557.484571429;182390.628857143;23050
226;"6437";"Gemeentelijke Basisschool - Omnimundo";2060;"ANTWERPEN";"Van Maerlantstraat";NA;52;"pre";-1;-1;0;0;0;152946.885756579;212574.057894737;11002
227;"7187";"Gemeentelijke Kleuterschool";2100;"DEURNE";"Borsbeeksesteenweg";NA;183;"pre";-1;-1;0;0;0;152946.885756579;212574.057894737;11002
228;"8599";"Vrije Basisschool - Sint-Pietersinstituut Zevendonk";2300;"TURNHOUT";"Kapelweg";NA;92;"pre";-1;-1;0;0;0;189799.266666667;223877.525151515;13040
229;"10256";"Gemeentelijke Basisschool";2600;"BERCHEM";"Flor Alpaertsstraat";NA;144;"pre";-1;-1;0;0;0;152946.885756579;212574.057894737;11002
230;"1693";"Basisschool van het Gemeenschapsonderwijs - Tongeren Centrum";3700;"TONGEREN";"Moerenstraat";NA;51;"pre";-1;-1;0;0;0;227636.1315;163850.988;73083
231;"14365";"Vrije Basisschool - Pieter Brueghel";3990;"GROTE-BROGEL";"Dorpsstraat";NA;100;"pre";-1;-1;0;0;0;226226.3546875;202843.9821875;72030
232;"55897";"Basisschool van het Gemeenschapsonderwijs";3010;"KESSEL-LO";"Rerum Novarumlaan";NA;82;"pre";-1;-1;0;0;0;173955.434285714;174816.886386555;24062
233;"91";"Basisschool van het Gemeenschapsonderwijs";1083;"GANSHOREN";"Frans Vervaeckstraat";NA;120;"pre";-1;-1;0;0;0;149789.183364486;172286.279439252;21004
234;"3178";"Basisschool van het Gemeenschapsonderwijs - School van Morgen";9810;"NAZARETH";"Stropstraat";NA;49;"pre";-1;-1;0;0;0;97318.3094444444;183217.622222222;44048
235;"16113";"Vrije Basisschool - Sint-Joris";3570;"ALKEN";"Schoolstraat";NA;121;"pre";-1;-1;0;0;0;214957.121304348;174862.44826087;73001
236;"5124";"Vrije Basisschool - Sint Alena";1700;"DILBEEK";"Dr. R. Lambrechtslaan";NA;73;"pre";-1;-1;0;0;0;140750.230967742;171349.676935484;23016
237;"10637";"Vrije Basisschool - Sint-Carolus";2870;"RUISBROEK";"Kloosterstraat";NA;63;"pre";-1;-1;0;0;0;145672.579736842;195526.991842105;12030
238;"174";"Basisschool van het Gemeenschapsonderwijs";1180;"UKKEL";"Flor_allaan";NA;98;"pre";-1;-1;0;0;0;149789.183364486;172286.279439252;21004
239;"2287";"Basisschool van het Gemeenschapsonderwijs - De Tuimelaar";8660;"DE PANNE";"Verenigingstraat";NA;54;"pre";-1;-1;0;0;0;25538.012;198901.8065;38008
240;"44602";"Basisschool van het Gemeenschapsonderwijs - De Schakel";2660;"HOBOKEN";"Hendriklei";NA;158;"pre";-1;-1;0;0;0;152946.885756579;212574.057894737;11002
241;"12501";"Gemeentelijke Basisschool - De Letterboom";3040;"SINT-AGATHA-RODE";"Leuvensebaan";NA;64;"pre";-1;-1;0;0;0;167256.798181818;163970.921363636;24045
242;"7955";"Gemeentelijke Basisschool - Kadrie";2920;"KALMTHOUT";"Driehoekstraat";NA;156;"pre";-1;-1;0;0;0;157964.147714286;231275.115428571;11022
243;"24811";"Vrije Basisschool";9900;"EEKLO";"Pastoor Bontestraat";NA;100;"pre";-1;-1;0;0;0;93138.1223809524;209072.882857143;43005
244;"17764";"Vrije Basisschool";8480;"EERNEGEM";"Stationsstraat";NA;136;"pre";-1;-1;0;0;0;56106.3633333333;200925.557407407;35006
245;"5249";"Vrije Basisschool";1742;"SINT-KATHERINA-LOMBEEK";"Dahlialaan";NA;53;"pre";-1;-1;0;0;0;135395.42;173328.687826087;23086
246;"128471";"Vrije Basisschool - De Biekorf";1800;"VILVOORDE";"Karel Trekelsstraat";NA;74;"pre";-1;-1;0;0;0;153919.505833333;179522.976388889;23088
247;"117887";"Vrije Basisschool";1500;"HALLE";"Kasteelstraat";NA;69;"pre";-1;-1;0;0;0;140787.522926829;157800.326585366;23027
248;"2444";"Basisschool van het Gemeenschapsonderwijs";8501;"HEULE";"Albrecht Rodenbachlaan";NA;58;"pre";-1;-1;0;0;0;71881.9708695652;167680.744608696;34022
249;"2725";"Basisschool van het Gemeenschapsonderwijs - De Wijze Boom";9040;"SINT-AMANDSBERG";"Sint-Baafskouterstraat";NA;119;"pre";-1;-1;0;0;0;104006.249509804;194241.032941176;44021
250;"53199";"Vrije Basisschool";3000;"LEUVEN";"Charles Deberiotstraat";NA;181;"pre";-1;-1;0;0;0;173955.434285714;174816.886386555;24062
251;"19711";"Vrije Basisschool";8791;"BEVEREN";"Koning Albertstraat";NA;71;"pre";-1;-1;0;0;0;30987.3375;186461.2235;38002
252;"471";"Basisschool van het Gemeenschapsonderwijs - Vijverhof";2900;"SCHOTEN";"Jozef Cogelslei";NA;84;"pre";-1;-1;0;0;0;159336.604358974;216701.853589744;11040
253;"115857";"Gemeentelijke Basisschool Centrum";8530;"HARELBEKE";"Paretteplein";NA;110;"pre";-1;-1;0;0;0;75394.1206060606;172591.096363636;34013
254;"21221";"Vrije Basisschool";9000;"GENT";"Meersstraat";NA;167;"pre";-1;-1;0;0;0;104006.249509804;194241.032941176;44021
255;"24596";"Vrije Basisschool";9031;"DRONGEN";"Oude-Abdijstraat";NA;93;"pre";-1;-1;0;0;0;104006.249509804;194241.032941176;44021
256;"24646";"Gemeentelijke Basisschool";9831;"DEURLE";"Dorpsstraat";NA;60;"pre";-1;-1;0;0;0;97450.50375;189162.984375;44064
257;"45311";"Vrije Basisschool - De Toverboom";2440;"GEEL";"Bel";NA;63;"pre";-1;-1;0;0;0;192984.920185185;204993.92962963;13008
258;"4812";"Vrije Basisschool";1601;"RUISBROEK";"Fabriekstraat";NA;119;"pre";-1;-1;0;0;0;141906.621304348;164479.863913043;23077
259;"62364";"Vrije Basisschool - Sint-Dimpna";2440;"GEEL";"Laar";NA;124;"pre";-1;-1;0;0;0;192984.920185185;204993.92962963;13008
260;"13251";"Vrije Basisschool";3272;"MESSELBROEK";"Eikeveldstraat";NA;31;"pre";-1;-1;0;0;0;192141.141428571;187678.698809524;24134
261;"13235";"Gemeentelijke Basisschool";3460;"BEKKEVOORT";"Staatsbaan";NA;101;"pre";-1;-1;0;0;0;193342.643076923;180485.081538462;24008
262;"13409";"Vrije Basisschool";3300;"TIENEN";"Alexianenweg";NA;207;"pre";-1;-1;0;0;0;190254.58015873;166906.106031746;24107
263;"13938";"Vrije Kleuterschool - Moza‰ek";3500;"HASSELT";"Zegestraat";NA;225;"pre";-1;-1;0;0;0;216594.847311828;180929.301397849;71022
264;"9357";"Gemeentelijke Basisschool - Geel-Zuid";2440;"GEEL";"Zammelseweg";NA;37;"pre";-1;-1;0;0;0;192984.920185185;204993.92962963;13008
265;"2022";"Basisschool van het Gemeenschapsonderwijs";8820;"TORHOUT";"Rijselstraat";NA;47;"pre";-1;-1;0;0;0;60862.5853125;196301.6971875;31033
266;"19653";"Vrije Basisschool";8540;"DEERLIJK";"Breestraat";NA;68;"pre";-1;-1;0;0;0;79489.0052941176;171117.164117647;34009
267;"24364";"Vrije Basisschool";9750;"ZINGEM";"Kwaadstraat";NA;66;"pre";-1;-1;0;0;0;97610.6533333333;177773.431666667;45057
268;"4168";"Gemeentelijke Basisschool";1082;"SINT-AGATHA-BERCHEM";"Koning Boudewijnplein";NA;53;"pre";-1;-1;0;0;0;144767.434444444;172733.761111111;21003
269;"12708";"Gemeentelijke Basisschool - t Centrum";3110;"ROTSELAAR";"Kapelstraat";NA;56;"pre";-1;-1;0;0;0;175664.021724138;182886.69137931;24094
270;"21485";"Vrije Kleuterschool - Sint-Laurens";9042;"SINT-KRUIS-WINKEL";"Sint-Kruis-Winkeldorp";NA;37;"pre";-1;-1;0;0;0;104006.249509804;194241.032941176;44021
271;"114124";"Basisschool van het Gemeenschapsonderwijs";1652;"ALSEMBERG";"Oude Postweg";NA;79;"pre";-1;-1;0;0;0;144983.22425;160284.27275;23003
272;"8888";"Gemeentelijke Basisschool - Sint-Jan";2370;"ARENDONK";"Kerkstraat";NA;165;"pre";-1;-1;0;0;0;200412.761333333;223679.316;13001
273;"128661";"Vrije Basisschool - De Levensboom Wevelgem - Kortrijk";8560;"WEVELGEM";"Kijkuitstraat";NA;35;"pre";-1;-1;0;0;0;66335.1771428571;169125.424285714;34041
274;"16386";"Vrije Basisschool - Sint-Jan";3920;"LOMMEL";"Kerkweg";NA;98;"pre";-1;-1;0;0;0;215584.866521739;213228.075217391;72020
275;"893";"Basisschool van het Gemeenschapsonderwijs - Mercator";9150;"RUPELMONDE";"Geeraard de Cremerstraat";NA;66;"pre";-1;-1;0;0;0;145125.530526316;204858.399473684;46013
276;"1339";"Basisschool van het Gemeenschapsonderwijs";3000;"LEUVEN";"Oudebaan";NA;51;"pre";-1;-1;0;0;0;173955.434285714;174816.886386555;24062
277;"22632";"Vrije Basisschool - St-Jozef";9290;"OVERMERE";"Schoolstraat";NA;150;"pre";-1;-1;0;0;0;122490.481724138;192256.338965517;42003
278;"16551";"Vrije Basisschool - t Klinkertje";3560;"LUMMEN";"Sint-Trudostraat";NA;82;"pre";-1;-1;0;0;0;207547.147352941;187816.766764706;71037
279;"1081";"Basisschool van het Gemeenschapsonderwijs";3140;"KEERBERGEN";"Vlieghavenlaan";NA;169;"pre";-1;-1;0;0;0;170137.431;188507.632;24048
280;"13094";"Vrije Basisschool";3390;"HOUWAART";"Haldertstraat";NA;59;"pre";-1;-1;0;0;0;187055.608695652;178979.626086957;24135
281;"107805";"Gemeentelijke Basisschool - De Loods";9000;"GENT";"Jozef II-straat";NA;95;"pre";-1;-1;0;0;0;104006.249509804;194241.032941176;44021
282;"20404";"Vrije Basisschool";8900;"IEPER";"Goudenpoortstraat";NA;71;"pre";-1;-1;0;0;0;44946.1788709677;172829.491451613;33011
283;"10595";"Vrije Basisschool Sint- Henricus";9140;"STEENDORP";"Gelaagstraat";NA;84;"pre";-1;-1;0;0;0;138670.978717949;202068.811282051;46025
284;"18259";"Vrije Basisschool";8400;"OOSTENDE";"Steensedijk";NA;91;"pre";-1;-1;0;0;0;48625.4025714286;212763.466285714;35013
285;"125609";"Basisschool van het Gemeenschapsonderwijs";3620;"LANAKEN";"Koning Albertlaan";NA;147;"pre";-1;-1;0;0;0;240392.66325;176838.1955;73042
286;"8177";"Gemeentelijke Basisschool - t Laar";2160;"WOMMELGEM";"Maria Clarastraat";NA;117;"pre";-1;-1;0;0;0;160179.819047619;210590.217619048;11052
287;"5868";"Gemeentelijke Basisschool";1831;"DIEGEM";"Watermolenstraat";NA;182;"pre";-1;-1;0;0;0;155249.675;177184.075;23047
288;"5901";"Gemeentelijke Basisschool";1932;"SINT-STEVENS-WOLUWE";"Leuvensesteenweg";NA;120;"pre";-1;-1;0;0;0;157736.64;173658.222807018;23094
289;"24349";"Gemeentelijke Basisschool - De Vierklaver";9890;"GAVERE";"Baaigemstraat";NA;63;"pre";-1;-1;0;0;0;101317.628285714;180156.771714286;44020
290;"24323";"Vrije Basisschool";9810;"EKE";"Steenweg";NA;54;"pre";-1;-1;0;0;0;97318.3094444444;183217.622222222;44048
291;"3848";"Vrije Basisschool";1030;"SCHAARBEEK";"Helmetsesteenweg";NA;85;"pre";-1;-1;0;0;0;149789.183364486;172286.279439252;21004
292;"104711";"Vrije Basisschool - Kompas";2440;"GEEL";"Stelen";NA;12;"pre";-1;-1;0;0;0;192984.920185185;204993.92962963;13008
293;"12823";"Gemeentelijke Basisschool - De Hei";2221;"BOOISCHOT";"Schrieksesteenweg";NA;83;"pre";-1;-1;0;0;0;175518.670701754;195150.97122807;12014
294;"323";"Basisschool van het Gemeenschapsonderwijs - De Sterrenhemel";1830;"MACHELEN";"Koning Albertlaan";NA;178;"pre";-1;-1;0;0;0;155249.675;177184.075;23047
295;"1263";"Basisschool van het Gemeenschapsonderwijs";3200;"AARSCHOT";"Bogaardenlaan";NA;84;"pre";-1;-1;0;0;0;184082.99775;186680.6595;24001
296;"1041";"Basisschool van het Gemeenschapsonderwijs - De Zonnewijzer";9170;"SINT-GILLIS-WAAS";"Nieuwstraat";NA;27;"pre";-1;-1;0;0;0;132185.20075;213385.859;46020
297;"23077";"Vrije Basisschool";9280;"LEBBEKE";"Brusselsesteenweg";NA;115;"pre";-1;-1;0;0;0;132887.401304348;187234.09173913;42011
298;"14712";"Vrije Kleuterschool";3600;"GENK";"Plattewijerstraat";NA;206;"pre";-1;-1;0;0;0;229412.180566038;185199.582830189;71016
299;"17327";"Vrije Basisschool";8610;"WERKEN";"Hogestraat";NA;38;"pre";-1;-1;0;0;0;54684.78;191521.658518519;32011
300;"115923 ++ 24836";"Vrije Basisschool";9900;"EEKLO";"Burg. Lionel Pussemierstraat";NA;177;"pre";-1;-1;0;0;0;93138.1223809524;209072.882857143;43005
301;"24653";"Vrije Basisschool";9850;"NEVELE";"Camille Van der Cruyssenstraat";NA;66;"pre";-1;-1;0;0;0;92951.6893103448;194359.599655172;44049
302;"18093";"Gemeentelijke Basisschool - FreinetschoolDe Zonnebloem";8400;"OOSTENDE";"Ieperstraat";NA;86;"pre";-1;-1;0;0;0;48625.4025714286;212763.466285714;35013
303;"10009";"Vrije Basisschool - Sleutelhof";2840;"RUMST";"Kerkstraat";NA;99;"pre";-1;-1;0;0;0;153165.4975;198127.56375;11037
304;"6411";"Vrije Basisschool";2018;"ANTWERPEN";"Van Immerseelstraat";NA;125;"pre";-1;-1;0;0;0;152946.885756579;212574.057894737;11002
305;"6775";"Gemeentelijke Basisschool - De Brem";2040;"ANTWERPEN";"Bremstraat";NA;93;"pre";-1;-1;0;0;0;152946.885756579;212574.057894737;11002
306;"128124";"Gemeentelijke Basisschool - Spoele";9160;"LOKEREN";"Spoele";NA;247;"pre";-1;-1;0;0;0;122510.028035714;199864.539285714;46014
307;"15487";"Gemeentelijke Basisschool";3700;"TONGEREN";"Neremstraat";NA;36;"pre";-1;-1;0;0;0;227636.1315;163850.988;73083
308;"17129";"Vrije Basisschool";8020;"WAARDAMME";"Kloosterstraat";NA;69;"pre";-1;-1;0;0;0;70517.9078787879;202786.638787879;31022
309;"22897";"Stedelijke Basisschool";9308;"HOFSTADE";"Zijpstraat";NA;127;"pre";-1;-1;0;0;0;128174.046343284;181620.291791045;41002
310;"1909";"Basisschool van het Gemeenschapsonderwijs - De Letterberg";3980;"TESSENDERLO";"Gerhagenstraat";NA;117;"pre";-1;-1;0;0;0;200165.2976;194541.8232;71057
311;"3061";"Basisschool van het Gemeenschapsonderwijs";9520;"SINT-LIEVENS-HOUTEM";"Schoolstraat";NA;124;"pre";-1;-1;0;0;0;115525.773636364;180209.64030303;41063
312;"11643";"Vrije Basisschool - Ursulinen";2800;"MECHELEN";"Hoogstraat";NA;155;"pre";-1;-1;0;0;0;157200.4477;190810.4149;12025
313;"8284";"Vrije Basisschool - Heilig-Hart";2970;"S GRAVENWEZEL";"Oudaen";NA;66;"pre";-1;-1;0;0;0;164744.1488;215744.228;11039
314;"44628";"Vrije Basisschool - Rudolf Steinerschool Kempen";2500;"LIER";"Mallekotstraat";NA;73;"pre";-1;-1;0;0;0;164122.030606061;202178.86969697;12021
315;"47035";"Vrije Basisschool - t Schooltje van Oppem";1860;"MEISE";"Processieweg";NA;84;"pre";-1;-1;0;0;0;146557.484571429;182390.628857143;23050
