"id_11001","id_11002","id_11004","id_11005","id_11007","id_11008","id_11009","id_11013","id_11016","id_11018","id_11021","id_11022","id_11023","id_11024","id_11025","id_11029","id_11030","id_11035","id_11037","id_11038","id_11039","id_11040","id_11044","id_11050","id_11052","id_11053","id_11054","id_11055","id_11056","id_11057","id_12002","id_12005","id_12007","id_12009","id_12014","id_12021","id_12025","id_12026","id_12029","id_12030","id_12034","id_12035","id_12040","id_13001","id_13002","id_13003","id_13004","id_13006","id_13008","id_13010","id_13011","id_13012","id_13013","id_13014","id_13016","id_13017","id_13019","id_13021","id_13023","id_13025","id_13029","id_13031","id_13035","id_13036","id_13037","id_13040","id_13044","id_13046","id_13049","id_13053","id_21001","id_21002","id_21003","id_21004","id_21005","id_21006","id_21007","id_21008","id_21009","id_21010","id_21011","id_21012","id_21013","id_21014","id_21015","id_21016","id_21017","id_21018","id_21019","id_23002","id_23003","id_23009","id_23016","id_23023","id_23024","id_23025","id_23027","id_23032","id_23033","id_23038","id_23039","id_23044","id_23045","id_23047","id_23050","id_23052","id_23060","id_23062","id_23064","id_23077","id_23081","id_23086","id_23088","id_23094","id_23096","id_23097","id_23098","id_23099","id_23100","id_23101","id_23102","id_23103","id_23104","id_23105","id_24001","id_24007","id_24008","id_24009","id_24011","id_24014","id_24016","id_24020","id_24028","id_24033","id_24038","id_24041","id_24043","id_24045","id_24048","id_24054","id_24055","id_24059","id_24062","id_24066","id_24086","id_24094","id_24104","id_24107","id_24109","id_24130","id_24133","id_24134","id_24135","id_24137","id_31003","id_31004","id_31005","id_31006","id_31012","id_31022","id_31033","id_31040","id_31042","id_31043","id_32003","id_32006","id_32010","id_32011","id_32030","id_33011","id_33016","id_33021","id_33029","id_33037","id_33039","id_33040","id_33041","id_34002","id_34003","id_34009","id_34013","id_34022","id_34023","id_34025","id_34027","id_34040","id_34041","id_34042","id_34043","id_35002","id_35005","id_35006","id_35011","id_35013","id_35014","id_35029","id_36006","id_36007","id_36008","id_36010","id_36011","id_36012","id_36015","id_36019","id_37002","id_37007","id_37010","id_37011","id_37012","id_37015","id_37017","id_37018","id_37020","id_38002","id_38008","id_38014","id_38016","id_38025","id_41002","id_41011","id_41018","id_41024","id_41027","id_41034","id_41048","id_41063","id_41081","id_41082","id_42003","id_42004","id_42006","id_42008","id_42010","id_42011","id_42023","id_42025","id_42026","id_42028","id_43002","id_43005","id_43007","id_43010","id_43014","id_43018","id_44001","id_44011","id_44012","id_44013","id_44019","id_44020","id_44021","id_44029","id_44034","id_44036","id_44040","id_44043","id_44045","id_44048","id_44049","id_44052","id_44064","id_44072","id_44073","id_44080","id_44081","id_45017","id_45035","id_45041","id_45057","id_45059","id_45060","id_45061","id_45062","id_45063","id_45064","id_45065","id_46003","id_46013","id_46014","id_46020","id_46021","id_46024","id_46025","id_71002","id_71004","id_71011","id_71016","id_71017","id_71020","id_71022","id_71024","id_71034","id_71037","id_71045","id_71047","id_71053","id_71057","id_71066","id_71067","id_71069","id_71070","id_72003","id_72004","id_72018","id_72020","id_72021","id_72025","id_72029","id_72030","id_72037","id_72038","id_72039","id_72040","id_72041","id_73001","id_73006","id_73009","id_73022","id_73028","id_73032","id_73040","id_73042","id_73066","id_73083","id_73098","id_73107","id_73109"
2,43,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,1,0,0,0,4,0,0,0,2,0,0,0,2,0,1,2,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,126,7,9,9,0,18,2,0,5,14,5,13,6,0,2,6,2,4,0,4,0,0,4,4,0,0,1,0,1,2,9,0,1,1,0,0,1,1,4,13,11,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,1,0,0,0,0,0,0,0,1,0,17,2,0,1,0,1,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,2,1,3,9,24,3,2,2,18,2,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,9,0,3,1,0,0,1,4,4,0,0,0,0,1,1,1,24,1,9,2,1,3,5,7,49,6,3,3,10,6,2,1,1,32,1,11,2,6,0,3,0,6,9,146,37,20,14,925,1387,0,8,7,34,145,0,292,13,26,16,3,1,2,19,50,283,21,90,6,8,10,1,1,4,46,1,14,14,3,13,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1428,5,10,2,24,3,26,1,4,0,1,5,40,0,39,4,1,2,19,4,26,1,16,11,2,1,1,79,0,0,1,43,7,7,8,202,1,2,45,1,4,22,0,0,0,16,1,9,2,11,1,1,2,0,6,4,0,3,11,13,0,0,0,0,7,0,0,2,0,316,61,34,3260,175,250,118,15,315,77,14,179,342,139,449,84,61,126,63,91,36,0,207,1,2,62,56,0,3,2,3,7,22,157,7,3,4,8,1,23,35,78,137,293,4,9,19,5,5,9,32,2,13,4,2,0,0,0,2,3,0,5,0,0,3,1,0,0,1,0,13,1,173,0,2,3,7,2,0,0,1,1,0,0,46,16,591,24,21,59,23,27,2,36,7,1,3,7,2,71,0,3,5,4,0,2,0,34,15,14,35,333,51,6,43,198,27,39,1,3,7,3,8,152,4,14,16,14,46,4,4,1,106,2,16,20,13,25,24,141,79,16,15,0,5,24,7,8,537,27,70,9,16,28,122,25,95,90,33,25,199,36,99,29,19,530,27,237,115,340,33,71,7,338,203,792,137,768,787,194,50825,29,462,214,606,1107,18,558,217,91,326,54,86,68,79,147,434,90,25,19,13,6,4,1,9,24,119,19,475,9,495,31,78,0,0,1,12,0,0,7,0,15,1,0,1,5,3,1,1,0,4,1,1,0,0,0,0,0,4,0,0,3,0,0,1,0,0,0,0,0,0,0,1,2,0,4,0
2,17,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,41,2,5,0,0,4,0,0,2,7,0,5,3,0,3,0,0,0,0,4,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,132,2,140,22,3,43,4,13,1,16,4,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,6,0,0,0,2,0,1,0,1,1,1,0,22,0,0,1,0,1,0,1,1,8,0,1,1,0,3,17,21,1,15,3,0,0,0,3,0,5,1,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,4,0,5,15,146,9,114,5,5,439,51,0,3,20,6,372,601,3,21,6,8,0,6,25,2,9,13,1,52,2,4,6,0,2,1,0,0,0,0,0,0,0,0,3,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,162,0,1,0,2,1,7,0,2,0,0,2,4,0,3,1,0,0,1,0,0,0,3,2,1,0,2,13,1,0,0,6,1,2,2,23,0,0,2,0,1,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,12,0,3,112,6,15,7,2,12,1,4,7,14,13,10,5,3,6,0,7,2,0,17,0,0,1,1,0,0,0,1,0,3,16,1,0,0,0,0,3,3,4,9,28,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0,0,7,1,0,0,2,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,12,2,0,1,3,4,1,1,0,0,1,1,3,0,1,1,1,0,0,2,0,5,0,0,1,1,0,0,4,1,1,2,0,0,2,0,1,32,0,3,0,0,5,4,3,5,6,7,5,37,8,47,9,6,86,10,54,8,21,4,6,1,92,11,24,8,169,67,15,3001,0,1643,9,44,66,13,24,4,9,17,1,53,3,6,2,24,3,2,0,1,2,0,0,3,1,26,5,394,4,120,6,15,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,40,0,0,0,0,1,2,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,2,4,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1,69,8,9,7,0,9,2,0,5,10,5,10,5,0,2,0,1,2,0,5,0,0,2,1,0,0,0,0,0,1,5,2,0,0,1,0,0,0,2,5,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,31,6,0,2,1,2,0,3,0,0,0,0,0,2,0,0,1,0,0,1,0,1,1,0,3,8,3,0,1,4,2,2,0,0,0,0,0,3,0,0,0,0,2,0,1,0,2,0,1,1,0,0,2,3,1,1,1,0,0,1,0,0,14,0,1,0,0,1,3,2,0,9,1,0,7,0,2,2,0,19,1,8,12,101,5,16,2,21,40,35,3,14,142,6,1769,3,5,525,18,32,0,12,32,1,9,26,1,39,4,4,16,3,4,0,0,0,0,0,0,1,2,1,11,1,10,2,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,59,0,0,0,0,0,5,0,1,0,0,0,4,0,1,0,0,0,2,0,1,0,0,1,0,1,0,1,0,0,1,4,0,2,0,3,0,0,0,0,1,4,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,3,1,193,9,12,2,1,16,3,0,7,18,8,20,3,1,6,5,14,2,0,10,0,0,1,0,0,1,0,0,0,0,12,2,1,0,1,0,0,2,6,7,18,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,2,4,2,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,12,1,0,0,5,0,2,0,0,0,0,0,5,0,0,0,2,3,0,0,0,3,0,2,2,0,0,4,4,3,0,0,0,0,1,0,0,64,1,3,1,2,6,4,11,14,15,1,0,15,1,12,0,0,146,8,6,1,9,1,4,0,8,3,21,8,41,15,13,1639,0,10,6,690,185,1,28,8,28,17,1,2,2,0,2,18,1,2,0,3,0,0,0,0,3,4,1,22,0,24,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11,122,1,0,1,3,0,1,0,3,0,0,0,4,0,3,0,0,0,0,0,0,0,4,2,0,0,0,7,0,0,0,7,0,1,0,12,0,0,4,0,2,2,0,0,0,2,0,1,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,36,8,5,252,19,29,6,1,23,13,2,20,42,13,28,9,3,11,7,12,8,0,23,0,0,8,7,0,0,0,1,1,2,25,0,0,0,0,0,2,4,4,19,26,3,0,4,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,12,1,0,0,1,1,0,0,0,0,0,0,1,1,42,0,3,6,3,1,0,4,0,0,1,1,0,1,0,0,1,0,0,0,0,4,1,0,5,32,3,0,1,19,4,10,0,0,1,0,0,6,0,0,1,0,3,0,0,0,13,1,1,1,2,2,1,8,6,2,0,0,0,2,1,0,82,3,13,1,8,3,8,10,28,21,5,2,22,4,17,6,3,125,3,22,5,17,4,4,0,23,15,54,14,65,41,110,3807,2,31,14,280,1656,0,117,18,75,27,8,0,2,8,16,72,13,9,4,3,2,0,1,2,14,10,3,42,1,51,3,7,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,156,0,0,0,0,0,2,0,2,0,0,0,0,1,3,0,1,2,2,0,2,0,0,1,0,1,0,16,0,0,1,3,0,1,0,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,4,0,0,0,1,0,1,1,2,5,2,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,4,0,0,1,0,0,0,1,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,1,0,0,0,1,1,0,1,0,0,15,3,2,0,8,5,0,21,22,4,0,0,0,81,3,0,0,2,16,0,378,0,19,1,5,3,422,4,1,1,2,0,45,1,0,0,1,0,1,0,0,0,0,0,1,0,58,2,166,17,200,57,27,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,53,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,2,0,0,0,6,0,0,0,1,0,0,0,8,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,1,2,116,11,8,4,0,10,2,0,8,9,2,11,4,2,3,0,1,3,0,9,0,0,3,3,1,0,0,1,1,2,5,0,1,0,0,0,0,1,4,6,13,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,1,15,0,1,6,1,0,0,3,0,0,0,1,0,9,0,0,0,0,1,1,0,3,1,2,6,40,6,1,3,33,2,5,2,0,0,0,0,2,0,0,3,1,4,0,0,3,8,0,10,0,1,1,4,10,13,0,4,0,0,0,0,0,32,1,3,0,2,0,1,3,3,5,1,0,8,1,5,2,0,26,1,9,1,6,1,3,0,5,14,269,53,17,15,99,1282,3,0,4,18,51,0,1050,16,5,50,1,1,1,37,44,114,19,48,2,1,6,0,1,4,8,2,3,7,0,16,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,24,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,7,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,1,116,13,5,8,0,12,3,0,3,21,4,14,2,0,4,1,4,2,0,5,0,0,4,1,0,0,0,0,1,0,4,0,1,1,0,0,1,1,0,4,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,1,38,1,3,4,0,5,1,3,1,0,0,1,0,2,0,0,0,0,0,0,0,2,1,2,2,21,3,0,1,13,2,1,0,0,0,0,0,9,1,2,2,1,3,1,1,0,9,1,7,4,4,1,8,28,6,2,0,0,0,1,0,0,15,2,2,0,0,4,0,4,2,3,0,0,3,0,1,1,1,16,0,2,3,40,4,10,1,4,163,341,19,19,35,11,1353,11,2,50,22,30,0,41,817,2,39,6,2,26,21,16,11,6,5,1,0,1,0,0,0,2,3,0,12,1,5,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,40,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,1,1,2,1,2,0,0,0,1,0,0,2,0,0,0,2,0,1,1,14,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,18,5,3,249,12,17,39,0,26,8,2,15,34,8,36,5,2,8,9,9,2,0,13,1,0,8,2,1,1,0,0,4,0,4,5,1,1,1,1,3,2,6,11,23,0,0,4,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,0,19,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,11,0,0,0,8,0,2,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,1,0,0,1,0,2,0,122,4,22,3,26,17,11,88,206,26,2,1,17,3,13,2,2,205,10,6,1,4,0,2,0,2,2,42,8,24,14,49,1457,0,17,3,154,245,1,36,7,833,12,1,1,1,3,6,72,4,8,13,1,1,1,2,2,24,8,0,23,1,22,0,2,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,58,0,0,1,2,1,1,0,1,0,0,0,2,0,1,0,0,0,1,1,1,0,0,1,0,0,0,4,0,1,0,1,1,0,0,3,0,0,2,0,1,1,0,0,0,1,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,15,3,1,102,8,12,4,2,14,2,2,9,11,4,18,4,1,11,6,7,2,0,8,0,0,7,3,0,0,0,0,0,1,5,0,0,0,0,0,0,2,4,9,14,0,1,3,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,8,0,1,0,0,1,0,0,0,0,0,0,4,1,17,2,2,1,0,2,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,3,0,0,1,21,4,1,1,11,2,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,9,0,3,3,0,2,0,8,3,0,1,0,0,0,1,0,27,2,2,1,1,0,2,2,4,6,0,0,5,0,3,0,0,15,2,6,1,7,1,4,0,3,10,96,16,11,13,9,1227,1,1,2,12,23,0,37,18,3,433,1,0,5,10,7,23,5,3,1,0,1,0,0,0,1,2,0,10,0,10,0,1,0,0,0,0,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,35,3,2,0,0,4,1,0,3,1,0,4,2,0,1,1,1,0,0,1,0,0,0,4,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,5,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,2,30,8,0,5,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,1,7,0,2,1,3,0,0,0,0,3,0,0,1,0,0,0,1,11,0,1,57,344,44,46,9,23,51,18,2,5,169,1,843,12,3,74,2,13,1,8,19,0,7,666,4,55,2,1,3,3,4,0,0,0,0,0,0,1,2,2,4,2,13,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,65,0,0,0,3,0,0,0,0,0,1,1,1,0,2,0,0,1,0,0,2,0,3,1,0,1,0,9,1,0,0,3,1,0,0,2,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,15,2,2,1,0,1,0,0,0,1,0,5,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,5,3,2,1,2,12,0,12,40,20,4,5,0,196,2,5,0,9,34,4,1067,0,53,3,11,7,23,3,1,2,1,1,399,2,0,0,0,1,0,0,0,0,0,0,0,0,30,0,43,4,29,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,6,0,0,0,2,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,51,0,2,0,0,2,0,0,4,2,2,7,2,1,1,0,1,0,0,3,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,8,2,32,4,0,5,0,2,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,2,3,1,2,4,2,1,0,0,0,0,0,8,0,0,0,0,2,0,1,1,3,0,1,1,0,0,4,4,1,1,0,0,0,0,0,1,7,0,0,1,1,0,1,0,0,2,0,0,3,1,1,0,0,6,1,0,19,190,6,68,9,17,154,43,1,10,77,3,950,41,4,87,13,20,2,15,27,1,8,74,3,567,1,4,5,3,1,0,0,0,0,0,0,0,4,1,8,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9,0,0,0,0,1,0,0,0,0,0,2,2,0,1,0,0,0,0,0,2,1,0,0,0,1,1,1,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,55,5,4,2,0,3,0,0,4,8,1,13,2,0,4,0,0,0,0,5,0,0,4,1,0,0,0,0,0,0,4,1,0,0,0,0,0,1,2,1,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2,1,3,0,1,0,2,1,1,0,0,0,2,0,1,4,2,2,0,0,46,9,44,50,139,23,3,6,619,20,14,0,0,0,1,1,8,1,0,3,2,15,1,0,0,22,1,145,20,27,5,4,55,200,4,2,0,0,1,2,1,11,0,3,1,0,0,0,0,2,3,1,1,4,1,1,0,0,8,1,5,0,10,0,1,0,2,25,644,12,9,4,17,557,1,1,6,16,17,0,67,14,3,22,1,0,3,1578,248,82,11,15,1,3,28,0,1,2,4,1,3,6,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,41,4,6,2,0,6,2,0,5,4,4,6,0,0,3,0,2,1,0,2,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,2,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3,0,6,0,0,0,2,4,0,0,1,0,0,1,0,6,0,2,1,1,0,1,0,27,4,10,16,64,6,1,4,205,11,9,0,0,0,0,1,3,0,0,1,8,4,0,0,1,9,0,15,4,3,2,3,10,22,0,0,0,1,0,0,0,10,0,4,0,1,1,2,0,9,1,1,0,3,0,1,0,0,11,0,6,0,4,0,2,0,2,17,264,10,9,5,23,336,0,1,5,9,10,0,83,6,1,14,2,0,0,84,700,319,31,55,3,4,38,0,0,6,3,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,37,0,0,0,0,0,2,0,0,0,0,2,4,0,1,1,0,0,0,0,0,0,2,1,1,0,0,3,0,0,0,2,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,30,9,3,422,18,20,29,0,40,7,2,24,49,22,37,5,4,13,9,6,3,0,18,0,0,4,7,1,0,0,0,2,0,15,1,0,0,1,0,2,3,4,16,29,0,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,18,0,5,2,2,1,0,5,0,0,0,0,0,8,0,1,1,1,0,1,0,35,39,9,23,140,19,1,10,121,11,28,2,1,0,0,0,9,2,1,0,3,9,0,0,0,18,0,4,1,6,2,1,14,22,0,1,0,0,2,0,1,60,1,16,2,4,4,19,8,92,3,0,0,9,1,6,1,0,19,0,6,0,11,1,2,0,4,8,111,11,9,12,111,1112,0,3,1,23,55,0,151,5,13,20,3,1,0,35,128,5346,332,167,46,128,143,22,2,77,53,2,1,7,0,16,1,2,0,0,0,0,0,0,1,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
